target,spectator,regime,distance,channel,per_channel_severity,channel_overlap,total_severity,spike_probability
inference_request,light_background,adversarial,same_numa,NUMA,0.010825506811518157,0.020000000000000004,0.22696580654056103,0.6
inference_request,light_background,adversarial,same_numa,THERMAL,0.0,0.015,0.22696580654056103,0.6
inference_request,light_background,adversarial,same_numa,OS_FAULTS,0.0,0.0075,0.22696580654056103,0.6
inference_request,light_background,adversarial,cross_socket,LLC,0.016295114936286464,0.06999999999999999,0.08647098262482622,0.6
inference_request,light_background,adversarial,cross_socket,MEM_BW,0.04285207233055782,0.08000000000000002,0.08647098262482622,0.6
inference_request,light_background,adversarial,cross_socket,TLB,0.000975065020928953,0.015,0.08647098262482622,0.6
inference_request,light_background,adversarial,cross_socket,PREFETCH,0.007295881021448216,0.03,0.08647098262482622,0.6
inference_request,light_background,adversarial,cross_socket,NUMA,0.002900622729772761,0.020000000000000004,0.08647098262482622,0.6
inference_request,light_background,adversarial,cross_socket,THERMAL,0.0,0.015,0.08647098262482622,0.6
inference_request,light_background,adversarial,cross_socket,OS_FAULTS,0.0,0.0075,0.08647098262482622,0.6
